label,selected_policy_id,selected_label,source_welfare,selection_type,scenario,n_ensembles,zaf_mean_abatement_burden_all_years,zaf_worst_abatement_burden_all_years,zaf_mean_damage_burden_all_years,zaf_worst_damage_burden_all_years,zaf_mean_total_burden_all_years,zaf_worst_total_burden_all_years,zaf_mean_consumption_per_capita_all_years,zaf_ecr_mean_end,global_temp_mean_2100,global_temp_p95_2100,fraction_above_threshold_2100,mean_years_above_threshold,evaluated_welfare,zaf_abatement_burden_2050,zaf_damage_burden_2050,zaf_total_burden_2050,zaf_consumption_pc_2050,zaf_ecr_2050,global_temp_mean_2050,zaf_abatement_burden_2100,zaf_damage_burden_2100,zaf_total_burden_2100,zaf_consumption_pc_2100,zaf_ecr_2100
P5_PRIORITARIAN_lowest_climate_risk__scenario_3,5,P5_PRIORITARIAN_lowest_climate_risk,PRIORITARIAN,lowest_climate_risk,3,15,2.1898347429414265e-06,6.878255599912023e-05,0.0809302200157602,0.1937532901779199,0.08093240985050312,0.19375331859521822,23.149765538358277,0.03864786840309338,3.472979242210518,3.886196477328156,1.0,248.2,-498.9746017018816,9.68500631142234e-06,0.01867187320776222,0.018681558214073645,12.358484819940072,0.03864786840309338,1.9160897790195128,7.526608339515616e-07,0.05269748093722469,0.05269823359805863,21.45640232299876,0.03864786840309338
P5_PRIORITARIAN_lowest_climate_risk__scenario_4,5,P5_PRIORITARIAN_lowest_climate_risk,PRIORITARIAN,lowest_climate_risk,4,15,2.2407264698237397e-06,6.937575911818816e-05,0.053253849899373124,0.1226409037178752,0.05325609062584295,0.12264091729028591,62.36892132147941,0.03882505943516011,3.002670815371132,3.393177877569025,1.0,245.4,-502.9131584576512,1.0258364390599894e-05,0.017561067608586757,0.017571325972977354,17.074551181582127,0.03882502691017517,1.8645108172946547,7.795065412815678e-07,0.041810888606440666,0.04181166811298194,44.40562087503428,0.03882505943516011
P5_PRIORITARIAN_lowest_climate_risk__scenario_5,5,P5_PRIORITARIAN_lowest_climate_risk,PRIORITARIAN,lowest_climate_risk,5,15,2.212964940750015e-06,6.943344531424838e-05,0.05537618907814227,0.12427232534455465,0.05537840204308301,0.12427233893531574,62.15016553200673,0.03842507821604051,3.1288755818268283,3.527073059595147,1.0,248.33333333333334,-503.3218676183887,1.005572175039552e-05,0.018888876715839876,0.01889893243759027,17.045773097061772,0.03842507821604051,1.9249020112921924,7.648503424619738e-07,0.04480201224097123,0.0448027770913137,44.21071340915155,0.03842507821604051
P5_PRIORITARIAN_lowest_climate_risk__scenario_6,5,P5_PRIORITARIAN_lowest_climate_risk,PRIORITARIAN,lowest_climate_risk,6,15,1.783840336493963e-06,6.152455041953463e-05,0.10333857632729816,0.26281591485821126,0.10334036016763466,0.26281592679393123,103.68254674408715,0.036313761975702616,3.7398035313125826,4.28954615399395,1.0,255.66666666666666,-381.5276032687076,7.8275466366355e-06,0.024427391141663004,0.024435218688299634,26.004131280340637,0.036313761975702616,2.1752079993562865,5.31184818226578e-07,0.059143296006815956,0.059143827191634184,76.61366357193761,0.036313761975702616
P5_PRIORITARIAN_lowest_climate_risk__scenario_7,5,P5_PRIORITARIAN_lowest_climate_risk,PRIORITARIAN,lowest_climate_risk,7,15,1.7854104561984817e-06,6.152466259549437e-05,0.11385758957050034,0.2719914307240142,0.11385937498095652,0.27199144272733355,101.58702129625877,0.036324045881254964,4.347469893202035,4.921149497438904,1.0,256.73333333333335,-382.1102528809753,7.832061197035538e-06,0.024736344394128817,0.024744176455325857,25.995614736051333,0.036324045881254964,2.194526318413601,5.343145473475698e-07,0.07392309234211851,0.07392362665666585,75.01042011343307,0.036324045881254964
P6_PRIORITARIAN_compromise__scenario_0,6,P6_PRIORITARIAN_compromise,PRIORITARIAN,compromise,0,15,0.008197857166947781,0.10244244231305893,0.018738974936361952,0.061678001250387963,0.02693683210330973,0.12194771961514646,61.78825571868458,0.9779463841195716,1.8573141970906026,2.183988232171894,0.3333333333333333,126.73333333333333,-398.8173567227616,0.08127615919476422,0.013936435191300162,0.0952125943860644,19.57579838154376,0.9381893388246674,1.6821947041042997,0.003933508347741411,0.015803456285488512,0.019736964633229926,49.88701025909938,0.9675622514597033
P6_PRIORITARIAN_compromise__scenario_1,6,P6_PRIORITARIAN_compromise,PRIORITARIAN,compromise,1,15,0.008202264712419928,0.10246674266465339,0.018814298306499173,0.06155010993145517,0.027016563018919106,0.12014748073030872,61.78192165440622,0.9748531150684837,1.8708014317002717,2.1951563621588925,0.3333333333333333,127.46666666666667,-398.82267354305145,0.08119221967224445,0.014094069968852941,0.09528628964109737,19.574594765109982,0.9381875788734041,1.6906997227947387,0.003947226966035069,0.016096355993380097,0.020043582959415166,49.86500244957365,0.9683481027078087
P6_PRIORITARIAN_compromise__scenario_2,6,P6_PRIORITARIAN_compromise,PRIORITARIAN,compromise,2,15,0.01079419759251554,0.11812164633466035,0.03528716747805614,0.09406133492049719,0.04608136507057168,0.133251147480744,62.70745251619114,0.9795193302825671,2.2407066765230708,2.580847411759035,0.8666666666666667,222.2,-412.3986164431121,0.09584245304574464,0.016058047642201395,0.11190050068794602,15.37852909339313,0.9444354027119659,1.785464513523545,0.006312767923157361,0.024341049987139884,0.030653817910297247,45.20120401888277,0.9778207264555333
P6_PRIORITARIAN_compromise__scenario_3,6,P6_PRIORITARIAN_compromise,PRIORITARIAN,compromise,3,15,0.014979600553907521,0.14385784824819067,0.04423829230698136,0.10794690838232306,0.059217892860888875,0.1621159942060487,24.34274726513143,0.9760872362972332,2.575314325734125,2.849327821389638,0.9333333333333333,236.06666666666666,-494.1959935409992,0.12019051174365374,0.01582091801347744,0.13601142975713118,10.653019804654402,0.9431441907385664,1.7768315193718331,0.010762634649517542,0.031811241579399255,0.0425738762289168,21.560669749087424,0.9760872362972332
P6_PRIORITARIAN_compromise__scenario_4,6,P6_PRIORITARIAN_compromise,PRIORITARIAN,compromise,4,15,0.015181151933824409,0.15262568247162217,0.029237972815433087,0.07859611453740252,0.044419124749257494,0.16430210174683885,64.58829427354208,0.9787342602708883,2.2849862811225217,2.568234191612821,0.8666666666666667,214.33333333333334,-498.99241370966274,0.12273159893648537,0.014984083835232895,0.13771568277171828,14.646682440822486,0.9373927966099256,1.7383305829297702,0.01122660379196548,0.025350867080440286,0.036577470872405766,44.27725621325879,0.9787342602708883
P6_PRIORITARIAN_compromise__scenario_5,6,P6_PRIORITARIAN_compromise,PRIORITARIAN,compromise,5,15,0.0154866970148523,0.15400635809751426,0.031200309651494732,0.08084335910299964,0.04668700666634703,0.1699982298550336,64.37451179236318,0.9784648748380643,2.403983755467207,2.71080413233021,0.9333333333333333,226.0,-499.36800690079116,0.12754426167726832,0.016312482403087584,0.14385674408035592,14.53439016634958,0.9446127322071021,1.7993201067550473,0.01122782801154971,0.028083730638730462,0.039311558650280166,44.08777850728599,0.9784648748380643
P6_PRIORITARIAN_compromise__scenario_6,6,P6_PRIORITARIAN_compromise,PRIORITARIAN,compromise,6,15,0.01302734261074844,0.1340926937716596,0.045835014235821946,0.1241008337169602,0.058862356846570395,0.15524876327767181,115.40709656206444,0.9749639815796358,2.362619446634567,2.7405340015025623,0.8666666666666667,237.4,-379.41160774443625,0.1070721742157877,0.020713051228224068,0.12778522544401177,22.75095447247604,0.9376567956560371,1.9953840351394028,0.008498112179338662,0.027076819759768875,0.03557493193910753,78.55080316444142,0.9749639815796358
P6_PRIORITARIAN_compromise__scenario_7,6,P6_PRIORITARIAN_compromise,PRIORITARIAN,compromise,7,15,0.01296795316844427,0.13431108028096644,0.05649009284170703,0.13422097467702704,0.06945804601015129,0.15528160774165606,113.20122149824631,0.971869223101884,2.985097114523881,3.400704529025994,1.0,251.13333333333333,-379.93342570354486,0.10716420230661375,0.021002886199679167,0.1281670885062929,22.740693222849227,0.9377812001111745,2.0146871257390684,0.008418381377965687,0.041355190991893456,0.04977357236985914,77.00643550336665,0.971869223101884
P7_PRIORITARIAN_compromise__scenario_0,7,P7_PRIORITARIAN_compromise,PRIORITARIAN,compromise,0,15,0.009067963286235145,0.10424779326687009,0.018502633342694245,0.06139136441639692,0.02757059662892939,0.1225831687509691,61.774414705432704,0.9808048145650201,1.8457765443538614,2.1825459084548613,0.3333333333333333,124.93333333333334,-398.8288776934854,0.09240249305294147,0.013905416439056318,0.10630790949199781,19.31012370836322,0.9653174180726158,1.6806062903710843,0.004189409170982791,0.015551247237071856,0.01974065640805465,49.85941356270123,0.9808048145650201
P7_PRIORITARIAN_compromise__scenario_1,7,P7_PRIORITARIAN_compromise,PRIORITARIAN,compromise,1,15,0.009063842778024193,0.10434658256449486,0.018571381240023152,0.06099945871882033,0.027635224018047345,0.12222041801643149,61.7690343143327,0.9809191421124428,1.8592545374604774,2.1881917465703125,0.3333333333333333,126.0,-398.83398507933737,0.09169046159730103,0.014062695387977652,0.10575315698527868,19.323585504277748,0.9637195471356751,1.6891037962330275,0.004192371522703426,0.015843155635112717,0.020035527157816143,49.837939240778105,0.9809191421124428
P7_PRIORITARIAN_compromise__scenario_2,7,P7_PRIORITARIAN_compromise,PRIORITARIAN,compromise,2,15,0.011278916069827803,0.11908953243694641,0.035137512584527304,0.09371578115222812,0.046416428654355114,0.13703743909411711,62.70677419156061,0.9813893594533117,2.2337265504662898,2.5728080813474556,0.8666666666666667,220.66666666666666,-412.413374811107,0.10204802110468487,0.016022569790637778,0.11807059089532264,15.256795752435874,0.9576869347750101,1.7837488641747583,0.006424143351790202,0.024185337658159403,0.030609481009949605,45.19334746540569,0.9813893594533117
P7_PRIORITARIAN_compromise__scenario_3,7,P7_PRIORITARIAN_compromise,PRIORITARIAN,compromise,3,15,0.015676015680887587,0.14974798368957232,0.044002364096727746,0.10708899216814582,0.05967837977761533,0.1673716911044356,24.33690375175195,0.9814033963836574,2.5681041641020204,2.8474222943373992,0.9333333333333333,235.33333333333334,-494.20716835002327,0.12818815587192003,0.01578340284828097,0.14397155872020098,10.542120948106144,0.9561571470460886,1.775071294655271,0.011052384376621342,0.03164699789439426,0.0426993822710156,21.54800387677923,0.9814033963836574
P7_PRIORITARIAN_compromise__scenario_4,7,P7_PRIORITARIAN_compromise,PRIORITARIAN,compromise,4,15,0.01608496513650174,0.15717145016376333,0.02909895214547802,0.07827895401977969,0.04518391728197976,0.17371577139051672,64.57231133333488,0.9812206179548078,2.2781417242920763,2.5635673406244885,0.8666666666666667,212.53333333333333,-498.9873140709864,0.13654950473777766,0.014947944340781616,0.15149744907855928,14.390067020717144,0.9587377661538207,1.7366227077698777,0.011369910888628492,0.025196707848079695,0.03656661873670818,44.2536431865186,0.9812206179548078
P7_PRIORITARIAN_compromise__scenario_5,7,P7_PRIORITARIAN_compromise,PRIORITARIAN,compromise,5,15,0.01603484582275791,0.15727954643578868,0.031091981670040125,0.08027800760523938,0.04712682749279802,0.1752119518298233,64.36773365115754,0.9810290966894498,2.399630780369142,2.7048297563998367,0.9333333333333333,225.26666666666668,-499.36096134265904,0.13461437233430446,0.016279267308640225,0.15089363964294472,14.397365566921552,0.9556468079764322,1.7977623276132804,0.011373249850685005,0.027985042171348107,0.039358292022033114,44.0717039114141,0.9810290966894498
P7_PRIORITARIAN_compromise__scenario_6,7,P7_PRIORITARIAN_compromise,PRIORITARIAN,compromise,6,15,0.013454775824750225,0.1364217576346624,0.045372405452928276,0.11868423583873774,0.05882718127767851,0.1581849210678266,115.48339397600249,0.9799030543708922,2.353036321027543,2.7374437688174975,0.8666666666666667,237.0,-379.4107383218658,0.11210897501537041,0.020676841897693796,0.1327858169130642,22.601124321380805,0.9468506934686841,1.9936354905355367,0.008706610422842246,0.026860531983751164,0.035567142406593415,78.53375843760497,0.9799030543708922
P7_PRIORITARIAN_compromise__scenario_7,7,P7_PRIORITARIAN_compromise,PRIORITARIAN,compromise,7,15,0.01348256945420452,0.13635015535673845,0.05572388218507088,0.1285502496695852,0.06920645163927541,0.15906734986615267,113.33771094611672,0.9801994814489028,2.9710299978362498,3.3686763117187013,1.0,251.13333333333333,-379.9260623948713,0.11210666851869723,0.020966623610440112,0.13307329212913735,22.593472107008576,0.9468095728327973,2.012944451655675,0.008763893592935461,0.041028270492345614,0.049792164085281074,76.97840406196525,0.9801994814489028
P8_PRIORITARIAN_compromise__scenario_0,8,P8_PRIORITARIAN_compromise,PRIORITARIAN,compromise,0,15,0.0003592366001283902,0.009444788261776185,0.018172654575627396,0.060968708108567665,0.01853189117575579,0.06097312295397312,62.20542686369711,0.5611465446392713,1.8416948227386323,2.1847429885461467,0.3333333333333333,122.26666666666667,-398.7982925514382,0.002762194653805951,0.013848050466068074,0.016610245119874023,21.618824711569424,0.3790495965109493,1.6781641762915749,0.0002260721779658129,0.015464706497648048,0.015690778675613856,50.393777398307925,0.5084535408334511
P8_PRIORITARIAN_compromise__scenario_1,8,P8_PRIORITARIAN_compromise,PRIORITARIAN,compromise,1,15,0.0003351368161201305,0.007816331216093575,0.018248694670387835,0.06056625598482898,0.01858383148650796,0.06057095758183946,62.20002287369458,0.5622850131057471,1.8554710398384582,2.182157558521397,0.3333333333333333,122.8,-398.8038179092746,0.0023473421373139424,0.014006430519898954,0.016353772657212898,21.626762345037342,0.35468359396730237,1.6867110456600194,0.0002350372747031152,0.015763492916284996,0.01599853019098811,50.371645944113986,0.5137091966816568
P8_PRIORITARIAN_compromise__scenario_2,8,P8_PRIORITARIAN_compromise,PRIORITARIAN,compromise,2,15,0.00035708117246329807,0.0085416684558053,0.03475813193708152,0.09290063099742617,0.035115213109544824,0.0929150465622146,63.21119026265093,0.5566959365628075,2.2424510380927187,2.5783948345035945,0.8666666666666667,220.6,-412.36506289517746,0.0019042396315494012,0.01603183765934232,0.01793607729089173,17.315356625651322,0.3054655047829976,1.7844705006590482,0.00036883386953278594,0.02438755103284006,0.02475638490237285,45.84051691517137,0.5270488571120597
P8_PRIORITARIAN_compromise__scenario_3,8,P8_PRIORITARIAN_compromise,PRIORITARIAN,compromise,3,15,0.0005036541273923411,0.011169433710593207,0.04299281452930121,0.10450514263766876,0.04349646865669355,0.10452668317958759,24.747788948375558,0.5433935588252689,2.565751211802635,2.8636777888768483,0.9333333333333333,235.33333333333334,-494.0185364549589,0.002303128407278677,0.01575594855237246,0.018059076959651144,12.364535676858633,0.3007095709194541,1.774055964353832,0.0005706135126661816,0.03160000269754035,0.032170616210206525,22.07079894026227,0.5109083837398201
P8_PRIORITARIAN_compromise__scenario_4,8,P8_PRIORITARIAN_compromise,PRIORITARIAN,compromise,4,15,0.000517049411526342,0.01080665121577462,0.028340844393559345,0.07706506733083332,0.028857893805085688,0.07707714103905562,65.30056732525749,0.5568659214879028,2.2778052136955105,2.587651629949256,0.8666666666666667,209.33333333333334,-498.8462663376218,0.002734590004944158,0.014924260874833083,0.01765885087977724,17.06872259726679,0.31480359169662747,1.7357552096121944,0.0006640439713734187,0.02519829415368634,0.025862338125059763,45.38420519109992,0.5315616071069597
P8_PRIORITARIAN_compromise__scenario_5,8,P8_PRIORITARIAN_compromise,PRIORITARIAN,compromise,5,15,0.0005015134218391146,0.011667609091362776,0.030383699832551368,0.078896783751484,0.03088521325439049,0.07890869380994193,65.08839041940625,0.5560613180093374,2.4006692437083568,2.713906525263391,0.9333333333333333,224.0,-499.2279100739272,0.0024996443546361036,0.016257552492633425,0.01875719684726953,17.044462622504525,0.3002611142472488,1.7970744008465855,0.0006039733391445246,0.02801735160291256,0.028621324942057085,45.201719950196875,0.513058236056268
P8_PRIORITARIAN_compromise__scenario_6,8,P8_PRIORITARIAN_compromise,PRIORITARIAN,compromise,6,15,0.0004157950749306914,0.008783905243330234,0.04517027876046252,0.11633607044965993,0.04558607383539321,0.11635298497681926,116.45515122485358,0.5519597880515011,2.376866895002449,2.7494539252267725,0.8666666666666667,237.53333333333333,-379.3651221136162,0.0014854876398023382,0.020721723621224118,0.02220721126102646,26.067186194931484,0.2912894527673345,1.9961754741675533,0.0005354578096146941,0.027408795506211555,0.027944253315826246,79.988527467365,0.5353130901461093
P8_PRIORITARIAN_compromise__scenario_7,8,P8_PRIORITARIAN_compromise,PRIORITARIAN,compromise,7,15,0.000437096237400846,0.008694506210035348,0.0557802124434555,0.12651099641936045,0.056217308680856344,0.12653389977095583,114.24907270113472,0.5385131695495716,2.996431290905217,3.3991992397519235,1.0,251.26666666666668,-379.88694721216405,0.0015717613642194832,0.02101207964691115,0.02258384101113063,26.056663861055217,0.29243109873256945,2.0154827239592117,0.00045730611117031063,0.04162720782214814,0.04208451393331845,78.43303471754422,0.5121188330014141
