label,selected_label,source_welfare,selection_type,scenario,region,mean_abatement_burden,mean_damage_burden,mean_total_burden,worst_total_burden,ecr_end,abatement_burden_2050,damage_burden_2050,total_burden_2050,ecr_2050,abatement_burden_2100,damage_burden_2100,total_burden_2100,ecr_2100
P0_PRIORITARIAN_best_welfare_within_frame__scenario_5,P0_PRIORITARIAN_best_welfare_within_frame,PRIORITARIAN,best_welfare_within_frame,5,usa,0.014143275417389125,0.01751232708433224,0.03165560250172137,0.12037768400694708,0.9974217865413066,0.07067445915403153,0.012669135976251562,0.08334359513028308,0.9872680518947997,0.028774006174985847,0.018584973179622915,0.04735897935460876,0.9973496403265074
P0_PRIORITARIAN_best_welfare_within_frame__scenario_5,P0_PRIORITARIAN_best_welfare_within_frame,PRIORITARIAN,best_welfare_within_frame,5,gbr,0.008351369977384959,0.007877624741159772,0.016228994718544734,0.047958084063552404,0.9930982928877694,0.03161253963818752,0.005571740778175901,0.03718428041636342,0.9303674704334576,0.017337902398050813,0.008547102875315139,0.025885005273365954,0.9919943599920769
P0_PRIORITARIAN_best_welfare_within_frame__scenario_5,P0_PRIORITARIAN_best_welfare_within_frame,PRIORITARIAN,best_welfare_within_frame,5,fra,0.009644736068270916,0.012062716574322535,0.021707452642593453,0.05683068152565157,0.9963025361552057,0.02958076647489675,0.00858596513637077,0.03816673161126752,0.9453671509469737,0.022210630474358943,0.012934978732949323,0.03514560920730826,0.9954822015706779
P0_PRIORITARIAN_best_welfare_within_frame__scenario_5,P0_PRIORITARIAN_best_welfare_within_frame,PRIORITARIAN,best_welfare_within_frame,5,rfa,0.02386770039949809,0.007989400447217174,0.031857100846715274,0.1369653461227813,0.9910798618440173,0.09293364149646413,0.006261833924454059,0.09919547542091818,0.9174848346598657,0.056211837574622184,0.008735188399567134,0.06494702597418932,0.989806659881211
P0_PRIORITARIAN_best_welfare_within_frame__scenario_5,P0_PRIORITARIAN_best_welfare_within_frame,PRIORITARIAN,best_welfare_within_frame,5,pol,0.01511680392535674,0.007960733833812577,0.023077537759169323,0.08720912258221401,0.9904899684189762,0.039203796852068776,0.006758811983251015,0.04596260883531979,0.8913566111127298,0.03761250665162942,0.008722194409766544,0.046334701061395964,0.9888815955064431
P0_PRIORITARIAN_best_welfare_within_frame__scenario_5,P0_PRIORITARIAN_best_welfare_within_frame,PRIORITARIAN,best_welfare_within_frame,5,chn,0.009130569909717301,0.015309179337037682,0.024439749246754978,0.09146144130822902,0.990858646558881,0.06336189039747474,0.0106924142667509,0.07405430466422563,0.9734386507070985,0.013012961909634151,0.01629487420303169,0.029307836112665835,0.9906519738747182
P0_PRIORITARIAN_best_welfare_within_frame__scenario_5,P0_PRIORITARIAN_best_welfare_within_frame,PRIORITARIAN,best_welfare_within_frame,5,rus,0.0113341913617794,-0.002224950670310898,0.009109240691468503,0.1391198062746313,0.9902134103565212,0.05821732565524972,0.0022122648125002214,0.06042959046774994,0.9498297618837316,0.021667968162613627,-0.001915106850673477,0.01975286131194015,0.9894237739872024
P0_PRIORITARIAN_best_welfare_within_frame__scenario_6,P0_PRIORITARIAN_best_welfare_within_frame,PRIORITARIAN,best_welfare_within_frame,6,zaf,0.010998494021788673,0.01943416469344445,0.03043265871523312,0.15177567608782289,0.985884338172519,0.08497964419560483,0.02038662882238701,0.10536627301799185,0.875061093856544,0.008188319962830754,0.01920079574481177,0.027389115707642523,0.9621759437286779
P0_PRIORITARIAN_best_welfare_within_frame__scenario_6,P0_PRIORITARIAN_best_welfare_within_frame,PRIORITARIAN,best_welfare_within_frame,6,usa,0.021337701742268882,0.013871190370807631,0.03520889211307652,0.14308985236620245,0.9978279329299532,0.08712190506374266,0.016010261312566547,0.10313216637630922,0.984491262232379,0.048746951566433175,0.013852507744393701,0.06259945931082687,0.9975686952572839
P0_PRIORITARIAN_best_welfare_within_frame__scenario_6,P0_PRIORITARIAN_best_welfare_within_frame,PRIORITARIAN,best_welfare_within_frame,6,gbr,0.010207699705188325,0.006129612027782618,0.016337311732970945,0.05241420819936792,0.9931999287212349,0.03846093450672607,0.007139925036749416,0.04560085954347549,0.9586718473877394,0.021297956568256195,0.006291178382579198,0.0275891349508354,0.9878625505096292
P0_PRIORITARIAN_best_welfare_within_frame__scenario_6,P0_PRIORITARIAN_best_welfare_within_frame,PRIORITARIAN,best_welfare_within_frame,6,fra,0.01194234052047123,0.009482821183810474,0.021425161704281707,0.06406685015093955,0.996401087729223,0.035583659227174304,0.010928613361235108,0.04651227258840942,0.9707196380831212,0.02741114412866792,0.009591507322302174,0.037002651450970085,0.9922665828783578
P0_PRIORITARIAN_best_welfare_within_frame__scenario_6,P0_PRIORITARIAN_best_welfare_within_frame,PRIORITARIAN,best_welfare_within_frame,6,rfa,0.029443538182542525,0.006092489844588547,0.03553602802713108,0.1505044777869752,0.9915125659967363,0.11967595242757059,0.00794353091151906,0.12761948333908965,0.9528220962342319,0.06899777659825514,0.006312231701397267,0.07531000829965241,0.9847433249580158
P0_PRIORITARIAN_best_welfare_within_frame__scenario_6,P0_PRIORITARIAN_best_welfare_within_frame,PRIORITARIAN,best_welfare_within_frame,6,pol,0.01982528406025319,0.005992830430103024,0.02581811449035621,0.0956429139834833,0.9912967508438782,0.05340692385807592,0.008495245590101336,0.061902169448177266,0.9406075196452338,0.04762188737541239,0.0062239748423543895,0.0538458622177668,0.9811716440401062
P0_PRIORITARIAN_best_welfare_within_frame__scenario_6,P0_PRIORITARIAN_best_welfare_within_frame,PRIORITARIAN,best_welfare_within_frame,6,chn,0.010301832972670524,0.012143885074952114,0.02244571804762264,0.10032070442206555,0.9913085920974479,0.06797210302843128,0.01359337535651947,0.08156547838495075,0.9746106191644632,0.015476549134141883,0.01217350375929919,0.027650052893441072,0.9903987250209204
P0_PRIORITARIAN_best_welfare_within_frame__scenario_6,P0_PRIORITARIAN_best_welfare_within_frame,PRIORITARIAN,best_welfare_within_frame,6,rus,0.012549188396981886,-0.002532104461965341,0.010017083935016545,0.14445923754958617,0.9904051005122765,0.0650480289852272,0.0023606691694342983,0.06740869815466152,0.9659068244343845,0.024019978306334153,-0.002163239704517424,0.02185673860181673,0.9872487870657615
P0_PRIORITARIAN_best_welfare_within_frame__scenario_7,P0_PRIORITARIAN_best_welfare_within_frame,PRIORITARIAN,best_welfare_within_frame,7,zaf,0.011200232542465337,0.02996127169469798,0.04116150423716332,0.15082205336154944,0.9717063783986017,0.08518104865236034,0.020675152790478362,0.10585620144283871,0.875493419724475,0.008431851294930254,0.03291696071952925,0.041348812014459495,0.9717063783986017
P0_PRIORITARIAN_best_welfare_within_frame__scenario_7,P0_PRIORITARIAN_best_welfare_within_frame,PRIORITARIAN,best_welfare_within_frame,7,usa,0.021348304953262846,0.022166157685745595,0.04351446263900844,0.14675626980419573,0.9969789643626481,0.08708163272335273,0.01623152999964026,0.103313162722993,0.9843714078085796,0.048819625358397255,0.02454119014603741,0.07336081550443468,0.9969789643626481
P0_PRIORITARIAN_best_welfare_within_frame__scenario_7,P0_PRIORITARIAN_best_welfare_within_frame,PRIORITARIAN,best_welfare_within_frame,7,gbr,0.01022165499291471,0.010131210685544038,0.020352865678458752,0.05332026069151165,0.9887593085956676,0.03857224327395264,0.007244283253391078,0.04581652652734372,0.9595723012178164,0.021403010393793696,0.011416260641542544,0.03281927103533623,0.9887593085956676
