,nfe,epsilon_progress,SBX,PCX,DifferentialEvolution,UNDX,SPX,UM
82,86364,94,0.3076923076923077,0.2692307692307692,0.15384615384615385,0.11538461538461539,0.038461538461538464,0.11538461538461539
83,87434,94,0.3076923076923077,0.2692307692307692,0.15384615384615385,0.11538461538461539,0.038461538461538464,0.11538461538461539
84,88504,94,0.3076923076923077,0.2692307692307692,0.15384615384615385,0.11538461538461539,0.038461538461538464,0.11538461538461539
85,89561,94,0.3076923076923077,0.2692307692307692,0.15384615384615385,0.11538461538461539,0.038461538461538464,0.11538461538461539
86,90608,94,0.2692307692307692,0.23076923076923078,0.15384615384615385,0.11538461538461539,0.038461538461538464,0.19230769230769232
87,91654,94,0.2692307692307692,0.23076923076923078,0.15384615384615385,0.11538461538461539,0.038461538461538464,0.19230769230769232
88,92699,94,0.2692307692307692,0.23076923076923078,0.15384615384615385,0.11538461538461539,0.038461538461538464,0.19230769230769232
89,93743,94,0.2692307692307692,0.23076923076923078,0.15384615384615385,0.11538461538461539,0.038461538461538464,0.19230769230769232
90,94785,94,0.2692307692307692,0.23076923076923078,0.15384615384615385,0.11538461538461539,0.038461538461538464,0.19230769230769232
91,95833,95,0.2692307692307692,0.23076923076923078,0.15384615384615385,0.11538461538461539,0.038461538461538464,0.19230769230769232
92,96877,96,0.2692307692307692,0.19230769230769232,0.15384615384615385,0.11538461538461539,0.038461538461538464,0.23076923076923078
93,97923,96,0.2692307692307692,0.19230769230769232,0.15384615384615385,0.11538461538461539,0.038461538461538464,0.23076923076923078
94,98969,96,0.2692307692307692,0.19230769230769232,0.15384615384615385,0.11538461538461539,0.038461538461538464,0.23076923076923078
95,100015,97,0.2692307692307692,0.23076923076923078,0.15384615384615385,0.11538461538461539,0.038461538461538464,0.19230769230769232
96,100015,97,0.2692307692307692,0.23076923076923078,0.15384615384615385,0.11538461538461539,0.038461538461538464,0.19230769230769232
