rho,eta,delta,ecs_ensemble,ecr_plateau,scenario,policy,model
0.013914004702121018,1.4010014543309808,0.9162119124084711,945.8068206263706,0.4,1535,moderate_abatement,JUSTICE_GSA
0.00604093246627599,1.3172553107142448,0.9162119124084711,945.8068206263706,0.4,1536,moderate_abatement,JUSTICE_GSA
0.00604093246627599,1.4010014543309808,1.2902339189313352,945.8068206263706,0.4,1537,moderate_abatement,JUSTICE_GSA
0.00604093246627599,1.4010014543309808,0.9162119124084711,730.0510961320251,0.4,1538,moderate_abatement,JUSTICE_GSA
0.00604093246627599,1.4010014543309808,0.9162119124084711,945.8068206263706,0.4,1539,moderate_abatement,JUSTICE_GSA
0.005363846059888601,0.8956869933754206,1.1482356558553874,113.19303594715893,0.4,1540,moderate_abatement,JUSTICE_GSA
0.010276127010583877,0.8956869933754206,1.1482356558553874,113.19303594715893,0.4,1541,moderate_abatement,JUSTICE_GSA
0.005363846059888601,1.1928437110036612,1.1482356558553874,113.19303594715893,0.4,1542,moderate_abatement,JUSTICE_GSA
0.005363846059888601,0.8956869933754206,1.5297183846123517,113.19303594715893,0.4,1543,moderate_abatement,JUSTICE_GSA
0.005363846059888601,0.8956869933754206,1.1482356558553874,573.2397949043661,0.4,1544,moderate_abatement,JUSTICE_GSA
0.005363846059888601,1.1928437110036612,1.5297183846123517,573.2397949043661,0.4,1545,moderate_abatement,JUSTICE_GSA
0.010276127010583877,0.8956869933754206,1.5297183846123517,573.2397949043661,0.4,1546,moderate_abatement,JUSTICE_GSA
0.010276127010583877,1.1928437110036612,1.1482356558553874,573.2397949043661,0.4,1547,moderate_abatement,JUSTICE_GSA
0.010276127010583877,1.1928437110036612,1.5297183846123517,113.19303594715893,0.4,1548,moderate_abatement,JUSTICE_GSA
0.010276127010583877,1.1928437110036612,1.5297183846123517,573.2397949043661,0.4,1549,moderate_abatement,JUSTICE_GSA
0.02433902242127806,1.2194576878100634,1.7450944893062115,832.2256241841242,0.4,1550,moderate_abatement,JUSTICE_GSA
0.02644961438793689,1.2194576878100634,1.7450944893062115,832.2256241841242,0.4,1551,moderate_abatement,JUSTICE_GSA
0.02433902242127806,0.6818212168291211,1.7450944893062115,832.2256241841242,0.4,1552,moderate_abatement,JUSTICE_GSA
0.02433902242127806,1.2194576878100634,0.5370385558344424,832.2256241841242,0.4,1553,moderate_abatement,JUSTICE_GSA
0.02433902242127806,1.2194576878100634,1.7450944893062115,220.5079300776124,0.4,1554,moderate_abatement,JUSTICE_GSA
0.02433902242127806,0.6818212168291211,0.5370385558344424,220.5079300776124,0.4,1555,moderate_abatement,JUSTICE_GSA
0.02644961438793689,1.2194576878100634,0.5370385558344424,220.5079300776124,0.4,1556,moderate_abatement,JUSTICE_GSA
0.02644961438793689,0.6818212168291211,1.7450944893062115,220.5079300776124,0.4,1557,moderate_abatement,JUSTICE_GSA
0.02644961438793689,0.6818212168291211,0.5370385558344424,832.2256241841242,0.4,1558,moderate_abatement,JUSTICE_GSA
0.02644961438793689,0.6818212168291211,0.5370385558344424,220.5079300776124,0.4,1559,moderate_abatement,JUSTICE_GSA
0.027105661853216587,0.8297736784443259,1.5342674697749317,915.5117025859654,0.4,1560,moderate_abatement,JUSTICE_GSA
0.023435234448872504,0.8297736784443259,1.5342674697749317,915.5117025859654,0.4,1561,moderate_abatement,JUSTICE_GSA
0.027105661853216587,0.7814336838200688,1.5342674697749317,915.5117025859654,0.4,1562,moderate_abatement,JUSTICE_GSA
0.027105661853216587,0.8297736784443259,1.311539868824184,915.5117025859654,0.4,1563,moderate_abatement,JUSTICE_GSA
0.027105661853216587,0.8297736784443259,1.5342674697749317,680.9807375185192,0.4,1564,moderate_abatement,JUSTICE_GSA
0.027105661853216587,0.7814336838200688,1.311539868824184,680.9807375185192,0.4,1565,moderate_abatement,JUSTICE_GSA
0.023435234448872504,0.8297736784443259,1.311539868824184,680.9807375185192,0.4,1566,moderate_abatement,JUSTICE_GSA
0.023435234448872504,0.7814336838200688,1.5342674697749317,680.9807375185192,0.4,1567,moderate_abatement,JUSTICE_GSA
0.023435234448872504,0.7814336838200688,1.311539868824184,915.5117025859654,0.4,1568,moderate_abatement,JUSTICE_GSA
0.023435234448872504,0.7814336838200688,1.311539868824184,680.9807375185192,0.4,1569,moderate_abatement,JUSTICE_GSA
0.002692349391058087,1.0353061622008681,0.5607236810028553,139.9123403513804,0.4,1570,moderate_abatement,JUSTICE_GSA
0.014511810163035987,1.0353061622008681,0.5607236810028553,139.9123403513804,0.4,1571,moderate_abatement,JUSTICE_GSA
0.002692349391058087,1.34316879324615,0.5607236810028553,139.9123403513804,0.4,1572,moderate_abatement,JUSTICE_GSA
0.002692349391058087,1.0353061622008681,0.7076330045238137,139.9123403513804,0.4,1573,moderate_abatement,JUSTICE_GSA
0.002692349391058087,1.0353061622008681,0.5607236810028553,19.964494248852134,0.4,1574,moderate_abatement,JUSTICE_GSA
0.002692349391058087,1.34316879324615,0.7076330045238137,19.964494248852134,0.4,1575,moderate_abatement,JUSTICE_GSA
0.014511810163035987,1.0353061622008681,0.7076330045238137,19.964494248852134,0.4,1576,moderate_abatement,JUSTICE_GSA
0.014511810163035987,1.34316879324615,0.5607236810028553,19.964494248852134,0.4,1577,moderate_abatement,JUSTICE_GSA
0.014511810163035987,1.34316879324615,0.7076330045238137,139.9123403513804,0.4,1578,moderate_abatement,JUSTICE_GSA
0.014511810163035987,1.34316879324615,0.7076330045238137,19.964494248852134,0.4,1579,moderate_abatement,JUSTICE_GSA
0.011143138030543922,0.7400785582140088,1.8249754179269075,522.1190577270463,0.4,1580,moderate_abatement,JUSTICE_GSA
0.002230095594190061,0.7400785582140088,1.8249754179269075,522.1190577270463,0.4,1581,moderate_abatement,JUSTICE_GSA
0.011143138030543922,1.0007298225536942,1.8249754179269075,522.1190577270463,0.4,1582,moderate_abatement,JUSTICE_GSA
0.011143138030543922,0.7400785582140088,1.694445030298084,522.1190577270463,0.4,1583,moderate_abatement,JUSTICE_GSA
0.011143138030543922,0.7400785582140088,1.8249754179269075,392.74479541834444,0.4,1584,moderate_abatement,JUSTICE_GSA
0.011143138030543922,1.0007298225536942,1.694445030298084,392.74479541834444,0.4,1585,moderate_abatement,JUSTICE_GSA
0.002230095594190061,0.7400785582140088,1.694445030298084,392.74479541834444,0.4,1586,moderate_abatement,JUSTICE_GSA
0.002230095594190061,1.0007298225536942,1.8249754179269075,392.74479541834444,0.4,1587,moderate_abatement,JUSTICE_GSA
0.002230095594190061,1.0007298225536942,1.694445030298084,522.1190577270463,0.4,1588,moderate_abatement,JUSTICE_GSA
0.002230095594190061,1.0007298225536942,1.694445030298084,392.74479541834444,0.4,1589,moderate_abatement,JUSTICE_GSA
0.021054929382167756,1.375245508737862,1.0214804424904287,298.7299121543765,0.4,1590,moderate_abatement,JUSTICE_GSA
0.022247982369735835,1.375245508737862,1.0214804424904287,298.7299121543765,0.4,1591,moderate_abatement,JUSTICE_GSA
0.021054929382167756,0.6249116156250238,1.0214804424904287,298.7299121543765,0.4,1592,moderate_abatement,JUSTICE_GSA
0.021054929382167756,1.375245508737862,1.0754362563602626,298.7299121543765,0.4,1593,moderate_abatement,JUSTICE_GSA
0.021054929382167756,1.375245508737862,1.0214804424904287,806.8471280122176,0.4,1594,moderate_abatement,JUSTICE_GSA
0.021054929382167756,0.6249116156250238,1.0754362563602626,806.8471280122176,0.4,1595,moderate_abatement,JUSTICE_GSA
0.022247982369735835,1.375245508737862,1.0754362563602626,806.8471280122176,0.4,1596,moderate_abatement,JUSTICE_GSA
0.022247982369735835,0.6249116156250238,1.0214804424904287,806.8471280122176,0.4,1597,moderate_abatement,JUSTICE_GSA
0.022247982369735835,0.6249116156250238,1.0754362563602626,298.7299121543765,0.4,1598,moderate_abatement,JUSTICE_GSA
0.022247982369735835,0.6249116156250238,1.0754362563602626,806.8471280122176,0.4,1599,moderate_abatement,JUSTICE_GSA
0.021818513960577546,0.8616352323442698,0.6023914432153106,58.61461225897074,0.4,1600,moderate_abatement,JUSTICE_GSA
0.012081470012664793,0.8616352323442698,0.6023914432153106,58.61461225897074,0.4,1601,moderate_abatement,JUSTICE_GSA
0.021818513960577546,0.6700954427942634,0.6023914432153106,58.61461225897074,0.4,1602,moderate_abatement,JUSTICE_GSA
0.021818513960577546,0.8616352323442698,1.7488891961984336,58.61461225897074,0.4,1603,moderate_abatement,JUSTICE_GSA
0.021818513960577546,0.8616352323442698,0.6023914432153106,957.0911444276571,0.4,1604,moderate_abatement,JUSTICE_GSA
0.021818513960577546,0.6700954427942634,1.7488891961984336,957.0911444276571,0.4,1605,moderate_abatement,JUSTICE_GSA
0.012081470012664793,0.8616352323442698,1.7488891961984336,957.0911444276571,0.4,1606,moderate_abatement,JUSTICE_GSA
0.012081470012664793,0.6700954427942634,0.6023914432153106,957.0911444276571,0.4,1607,moderate_abatement,JUSTICE_GSA
0.012081470012664793,0.6700954427942634,1.7488891961984336,58.61461225897074,0.4,1608,moderate_abatement,JUSTICE_GSA
0.012081470012664793,0.6700954427942634,1.7488891961984336,957.0911444276571,0.4,1609,moderate_abatement,JUSTICE_GSA
0.011792556349188087,1.0075988341122866,1.5057833069004118,777.5996277304366,0.4,1610,moderate_abatement,JUSTICE_GSA
0.024630097401328384,1.0075988341122866,1.5057833069004118,777.5996277304366,0.4,1611,moderate_abatement,JUSTICE_GSA
0.011792556349188087,1.2045706920325756,1.5057833069004118,777.5996277304366,0.4,1612,moderate_abatement,JUSTICE_GSA
0.011792556349188087,1.0075988341122866,1.2312292880378664,777.5996277304366,0.4,1613,moderate_abatement,JUSTICE_GSA
0.011792556349188087,1.0075988341122866,1.5057833069004118,375.18049441464245,0.4,1614,moderate_abatement,JUSTICE_GSA
0.011792556349188087,1.2045706920325756,1.2312292880378664,375.18049441464245,0.4,1615,moderate_abatement,JUSTICE_GSA
0.024630097401328384,1.0075988341122866,1.2312292880378664,375.18049441464245,0.4,1616,moderate_abatement,JUSTICE_GSA
0.024630097401328384,1.2045706920325756,1.5057833069004118,375.18049441464245,0.4,1617,moderate_abatement,JUSTICE_GSA
0.024630097401328384,1.2045706920325756,1.2312292880378664,777.5996277304366,0.4,1618,moderate_abatement,JUSTICE_GSA
0.024630097401328384,1.2045706920325756,1.2312292880378664,375.18049441464245,0.4,1619,moderate_abatement,JUSTICE_GSA
0.001934512298554182,0.7091964185237885,0.8975983303971589,379.78341626469046,0.4,1620,moderate_abatement,JUSTICE_GSA
0.020600217290222645,0.7091964185237885,0.8975983303971589,379.78341626469046,0.4,1621,moderate_abatement,JUSTICE_GSA
0.001934512298554182,1.3892899854108691,0.8975983303971589,379.78341626469046,0.4,1622,moderate_abatement,JUSTICE_GSA
0.001934512298554182,0.7091964185237885,1.3700803043320775,379.78341626469046,0.4,1623,moderate_abatement,JUSTICE_GSA
0.001934512298554182,0.7091964185237885,0.8975983303971589,248.2782304910943,0.4,1624,moderate_abatement,JUSTICE_GSA
0.001934512298554182,1.3892899854108691,1.3700803043320775,248.2782304910943,0.4,1625,moderate_abatement,JUSTICE_GSA
0.020600217290222645,0.7091964185237885,1.3700803043320775,248.2782304910943,0.4,1626,moderate_abatement,JUSTICE_GSA
0.020600217290222645,1.3892899854108691,0.8975983303971589,248.2782304910943,0.4,1627,moderate_abatement,JUSTICE_GSA
0.020600217290222645,1.3892899854108691,1.3700803043320775,379.78341626469046,0.4,1628,moderate_abatement,JUSTICE_GSA
0.020600217290222645,1.3892899854108691,1.3700803043320775,248.2782304910943,0.4,1629,moderate_abatement,JUSTICE_GSA
0.026458450981415808,1.4097935333848,1.9591114418581128,659.7871467806399,0.4,1630,moderate_abatement,JUSTICE_GSA
0.004207087655551731,1.4097935333848,1.9591114418581128,659.7871467806399,0.4,1631,moderate_abatement,JUSTICE_GSA
0.026458450981415808,0.986288271844387,1.9591114418581128,659.7871467806399,0.4,1632,moderate_abatement,JUSTICE_GSA
0.026458450981415808,1.4097935333848,0.8607474034652114,659.7871467806399,0.4,1633,moderate_abatement,JUSTICE_GSA
0.026458450981415808,1.4097935333848,1.9591114418581128,585.3466608645394,0.4,1634,moderate_abatement,JUSTICE_GSA
0.026458450981415808,0.986288271844387,0.8607474034652114,585.3466608645394,0.4,1635,moderate_abatement,JUSTICE_GSA
0.004207087655551731,1.4097935333848,0.8607474034652114,585.3466608645394,0.4,1636,moderate_abatement,JUSTICE_GSA
0.004207087655551731,0.986288271844387,1.9591114418581128,585.3466608645394,0.4,1637,moderate_abatement,JUSTICE_GSA
0.004207087655551731,0.986288271844387,0.8607474034652114,659.7871467806399,0.4,1638,moderate_abatement,JUSTICE_GSA
0.004207087655551731,0.986288271844387,0.8607474034652114,585.3466608645394,0.4,1639,moderate_abatement,JUSTICE_GSA
0.023745357989333568,0.5182242142036557,1.4256291505880654,592.3522855592892,0.4,1640,moderate_abatement,JUSTICE_GSA
0.0076745296111330385,0.5182242142036557,1.4256291505880654,592.3522855592892,0.4,1641,moderate_abatement,JUSTICE_GSA
0.023745357989333568,0.6053885817527771,1.4256291505880654,592.3522855592892,0.4,1642,moderate_abatement,JUSTICE_GSA
0.023745357989333568,0.5182242142036557,1.5386601933278143,592.3522855592892,0.4,1643,moderate_abatement,JUSTICE_GSA
0.023745357989333568,0.5182242142036557,1.4256291505880654,15.661573336459696,0.4,1644,moderate_abatement,JUSTICE_GSA
0.023745357989333568,0.6053885817527771,1.5386601933278143,15.661573336459696,0.4,1645,moderate_abatement,JUSTICE_GSA
0.0076745296111330385,0.5182242142036557,1.5386601933278143,15.661573336459696,0.4,1646,moderate_abatement,JUSTICE_GSA
0.0076745296111330385,0.6053885817527771,1.4256291505880654,15.661573336459696,0.4,1647,moderate_abatement,JUSTICE_GSA
0.0076745296111330385,0.6053885817527771,1.5386601933278143,592.3522855592892,0.4,1648,moderate_abatement,JUSTICE_GSA
0.0076745296111330385,0.6053885817527771,1.5386601933278143,15.661573336459696,0.4,1649,moderate_abatement,JUSTICE_GSA
0.004657785387709737,1.3508229674771428,0.7294198842719197,368.91937810368836,0.4,1650,moderate_abatement,JUSTICE_GSA
0.016817722337320446,1.3508229674771428,0.7294198842719197,368.91937810368836,0.4,1651,moderate_abatement,JUSTICE_GSA
0.004657785387709737,1.0202540336176753,0.7294198842719197,368.91937810368836,0.4,1652,moderate_abatement,JUSTICE_GSA
0.004657785387709737,1.3508229674771428,0.6445826482959092,368.91937810368836,0.4,1653,moderate_abatement,JUSTICE_GSA
0.004657785387709737,1.3508229674771428,0.7294198842719197,661.0158112337813,0.4,1654,moderate_abatement,JUSTICE_GSA
0.004657785387709737,1.0202540336176753,0.6445826482959092,661.0158112337813,0.4,1655,moderate_abatement,JUSTICE_GSA
0.016817722337320446,1.3508229674771428,0.6445826482959092,661.0158112337813,0.4,1656,moderate_abatement,JUSTICE_GSA
0.016817722337320446,1.0202540336176753,0.7294198842719197,661.0158112337813,0.4,1657,moderate_abatement,JUSTICE_GSA
0.016817722337320446,1.0202540336176753,0.6445826482959092,368.91937810368836,0.4,1658,moderate_abatement,JUSTICE_GSA
0.016817722337320446,1.0202540336176753,0.6445826482959092,661.0158112337813,0.4,1659,moderate_abatement,JUSTICE_GSA
0.014501918191090226,0.9285213043913245,1.7149849077686667,970.1679441984743,0.4,1660,moderate_abatement,JUSTICE_GSA
0.02889410691615194,0.9285213043913245,1.7149849077686667,970.1679441984743,0.4,1661,moderate_abatement,JUSTICE_GSA
0.014501918191090226,1.3236295469105244,1.7149849077686667,970.1679441984743,0.4,1662,moderate_abatement,JUSTICE_GSA
0.014501918191090226,0.9285213043913245,1.9068322014063597,970.1679441984743,0.4,1663,moderate_abatement,JUSTICE_GSA
0.014501918191090226,0.9285213043913245,1.7149849077686667,787.7657440584153,0.4,1664,moderate_abatement,JUSTICE_GSA
0.014501918191090226,1.3236295469105244,1.9068322014063597,787.7657440584153,0.4,1665,moderate_abatement,JUSTICE_GSA
0.02889410691615194,0.9285213043913245,1.9068322014063597,787.7657440584153,0.4,1666,moderate_abatement,JUSTICE_GSA
0.02889410691615194,1.3236295469105244,1.7149849077686667,787.7657440584153,0.4,1667,moderate_abatement,JUSTICE_GSA
0.02889410691615194,1.3236295469105244,1.9068322014063597,970.1679441984743,0.4,1668,moderate_abatement,JUSTICE_GSA
0.02889410691615194,1.3236295469105244,1.9068322014063597,787.7657440584153,0.4,1669,moderate_abatement,JUSTICE_GSA
0.019091011903248727,1.190769991837442,1.1885991492308676,194.58197587635368,0.4,1670,moderate_abatement,JUSTICE_GSA
0.00909543199278414,1.190769991837442,1.1885991492308676,194.58197587635368,0.4,1671,moderate_abatement,JUSTICE_GSA
0.019091011903248727,0.800972199998796,1.1885991492308676,194.58197587635368,0.4,1672,moderate_abatement,JUSTICE_GSA
0.019091011903248727,1.190769991837442,1.0271212831139565,194.58197587635368,0.4,1673,moderate_abatement,JUSTICE_GSA
0.019091011903248727,1.190769991837442,1.1885991492308676,389.26590156927705,0.4,1674,moderate_abatement,JUSTICE_GSA
0.019091011903248727,0.800972199998796,1.0271212831139565,389.26590156927705,0.4,1675,moderate_abatement,JUSTICE_GSA
0.00909543199278414,1.190769991837442,1.0271212831139565,389.26590156927705,0.4,1676,moderate_abatement,JUSTICE_GSA
0.00909543199278414,0.800972199998796,1.1885991492308676,389.26590156927705,0.4,1677,moderate_abatement,JUSTICE_GSA
0.00909543199278414,0.800972199998796,1.0271212831139565,194.58197587635368,0.4,1678,moderate_abatement,JUSTICE_GSA
0.00909543199278414,0.800972199998796,1.0271212831139565,389.26590156927705,0.4,1679,moderate_abatement,JUSTICE_GSA
0.01631914349179715,0.6254447195678949,1.7884152005426586,286.50965382996947,0.4,1680,moderate_abatement,JUSTICE_GSA
0.02403588210698217,0.6254447195678949,1.7884152005426586,286.50965382996947,0.4,1681,moderate_abatement,JUSTICE_GSA
0.01631914349179715,0.9244728097692132,1.7884152005426586,286.50965382996947,0.4,1682,moderate_abatement,JUSTICE_GSA
0.01631914349179715,0.6254447195678949,1.4935412732884288,286.50965382996947,0.4,1683,moderate_abatement,JUSTICE_GSA
0.01631914349179715,0.6254447195678949,1.7884152005426586,90.90832700766623,0.4,1684,moderate_abatement,JUSTICE_GSA
0.01631914349179715,0.9244728097692132,1.4935412732884288,90.90832700766623,0.4,1685,moderate_abatement,JUSTICE_GSA
0.02403588210698217,0.6254447195678949,1.4935412732884288,90.90832700766623,0.4,1686,moderate_abatement,JUSTICE_GSA
0.02403588210698217,0.9244728097692132,1.7884152005426586,90.90832700766623,0.4,1687,moderate_abatement,JUSTICE_GSA
0.02403588210698217,0.9244728097692132,1.4935412732884288,286.50965382996947,0.4,1688,moderate_abatement,JUSTICE_GSA
0.02403588210698217,0.9244728097692132,1.4935412732884288,90.90832700766623,0.4,1689,moderate_abatement,JUSTICE_GSA
0.013655831029638646,1.490127207711339,1.0697644166648388,504.04140776768327,0.4,1690,moderate_abatement,JUSTICE_GSA
0.014829024801030755,1.490127207711339,1.0697644166648388,504.04140776768327,0.4,1691,moderate_abatement,JUSTICE_GSA
0.013655831029638646,1.4511662293225527,1.0697644166648388,504.04140776768327,0.4,1692,moderate_abatement,JUSTICE_GSA
0.013655831029638646,1.490127207711339,0.502914228476584,504.04140776768327,0.4,1693,moderate_abatement,JUSTICE_GSA
0.013655831029638646,1.490127207711339,1.0697644166648388,742.1087564900517,0.4,1694,moderate_abatement,JUSTICE_GSA
0.013655831029638646,1.4511662293225527,0.502914228476584,742.1087564900517,0.4,1695,moderate_abatement,JUSTICE_GSA
0.014829024801030755,1.490127207711339,0.502914228476584,742.1087564900517,0.4,1696,moderate_abatement,JUSTICE_GSA
0.014829024801030755,1.4511662293225527,1.0697644166648388,742.1087564900517,0.4,1697,moderate_abatement,JUSTICE_GSA
0.014829024801030755,1.4511662293225527,0.502914228476584,504.04140776768327,0.4,1698,moderate_abatement,JUSTICE_GSA
0.014829024801030755,1.4511662293225527,0.502914228476584,742.1087564900517,0.4,1699,moderate_abatement,JUSTICE_GSA
0.007429596973583101,0.7852306813001633,1.3042309526354074,153.11065573245287,0.4,1700,moderate_abatement,JUSTICE_GSA
0.0018561279764398933,0.7852306813001633,1.3042309526354074,153.11065573245287,0.4,1701,moderate_abatement,JUSTICE_GSA
0.007429596973583101,1.1427248613908887,1.3042309526354074,153.11065573245287,0.4,1702,moderate_abatement,JUSTICE_GSA
0.007429596973583101,0.7852306813001633,1.864017480518669,153.11065573245287,0.4,1703,moderate_abatement,JUSTICE_GSA
0.007429596973583101,0.7852306813001633,1.3042309526354074,864.7424914138392,0.4,1704,moderate_abatement,JUSTICE_GSA
0.007429596973583101,1.1427248613908887,1.864017480518669,864.7424914138392,0.4,1705,moderate_abatement,JUSTICE_GSA
0.0018561279764398933,0.7852306813001633,1.864017480518669,864.7424914138392,0.4,1706,moderate_abatement,JUSTICE_GSA
0.0018561279764398933,1.1427248613908887,1.3042309526354074,864.7424914138392,0.4,1707,moderate_abatement,JUSTICE_GSA
0.0018561279764398933,1.1427248613908887,1.864017480518669,153.11065573245287,0.4,1708,moderate_abatement,JUSTICE_GSA
0.0018561279764398933,1.1427248613908887,1.864017480518669,864.7424914138392,0.4,1709,moderate_abatement,JUSTICE_GSA
0.024591388325206933,1.0796089097857475,0.8024839549325407,934.5596687467769,0.4,1710,moderate_abatement,JUSTICE_GSA
0.02170430894382298,1.0796089097857475,0.8024839549325407,934.5596687467769,0.4,1711,moderate_abatement,JUSTICE_GSA
0.024591388325206933,0.73187998495996,0.8024839549325407,934.5596687467769,0.4,1712,moderate_abatement,JUSTICE_GSA
0.024591388325206933,1.0796089097857475,0.8817288870923221,934.5596687467769,0.4,1713,moderate_abatement,JUSTICE_GSA
0.024591388325206933,1.0796089097857475,0.8024839549325407,468.14076616894454,0.4,1714,moderate_abatement,JUSTICE_GSA
0.024591388325206933,0.73187998495996,0.8817288870923221,468.14076616894454,0.4,1715,moderate_abatement,JUSTICE_GSA
0.02170430894382298,1.0796089097857475,0.8817288870923221,468.14076616894454,0.4,1716,moderate_abatement,JUSTICE_GSA
0.02170430894382298,0.73187998495996,0.8024839549325407,468.14076616894454,0.4,1717,moderate_abatement,JUSTICE_GSA
0.02170430894382298,0.73187998495996,0.8817288870923221,934.5596687467769,0.4,1718,moderate_abatement,JUSTICE_GSA
0.02170430894382298,0.73187998495996,0.8817288870923221,468.14076616894454,0.4,1719,moderate_abatement,JUSTICE_GSA
0.02911698455829173,0.9692889945581555,1.0120414067059755,814.209450757131,0.4,1720,moderate_abatement,JUSTICE_GSA
0.017355406768620015,0.9692889945581555,1.0120414067059755,814.209450757131,0.4,1721,moderate_abatement,JUSTICE_GSA
0.02911698455829173,0.8666325192898512,1.0120414067059755,814.209450757131,0.4,1722,moderate_abatement,JUSTICE_GSA
0.02911698455829173,0.9692889945581555,1.7068359516561031,814.209450757131,0.4,1723,moderate_abatement,JUSTICE_GSA
0.02911698455829173,0.9692889945581555,1.0120414067059755,882.1207988327369,0.4,1724,moderate_abatement,JUSTICE_GSA
0.02911698455829173,0.8666325192898512,1.7068359516561031,882.1207988327369,0.4,1725,moderate_abatement,JUSTICE_GSA
0.017355406768620015,0.9692889945581555,1.7068359516561031,882.1207988327369,0.4,1726,moderate_abatement,JUSTICE_GSA
0.017355406768620015,0.8666325192898512,1.0120414067059755,882.1207988327369,0.4,1727,moderate_abatement,JUSTICE_GSA
0.017355406768620015,0.8666325192898512,1.7068359516561031,814.209450757131,0.4,1728,moderate_abatement,JUSTICE_GSA
0.017355406768620015,0.8666325192898512,1.7068359516561031,882.1207988327369,0.4,1729,moderate_abatement,JUSTICE_GSA
0.002893827125430107,1.1456078262999654,1.8930139257572591,101.03412762191147,0.4,1730,moderate_abatement,JUSTICE_GSA
0.004757164438255131,1.1456078262999654,1.8930139257572591,101.03412762191147,0.4,1731,moderate_abatement,JUSTICE_GSA
0.002893827125430107,1.2580300392583013,1.8930139257572591,101.03412762191147,0.4,1732,moderate_abatement,JUSTICE_GSA
0.002893827125430107,1.1456078262999654,1.0864953715354204,101.03412762191147,0.4,1733,moderate_abatement,JUSTICE_GSA
0.002893827125430107,1.1456078262999654,1.8930139257572591,294.30298311356455,0.4,1734,moderate_abatement,JUSTICE_GSA
0.002893827125430107,1.2580300392583013,1.0864953715354204,294.30298311356455,0.4,1735,moderate_abatement,JUSTICE_GSA
0.004757164438255131,1.1456078262999654,1.0864953715354204,294.30298311356455,0.4,1736,moderate_abatement,JUSTICE_GSA
0.004757164438255131,1.2580300392583013,1.8930139257572591,294.30298311356455,0.4,1737,moderate_abatement,JUSTICE_GSA
0.004757164438255131,1.2580300392583013,1.0864953715354204,101.03412762191147,0.4,1738,moderate_abatement,JUSTICE_GSA
0.004757164438255131,1.2580300392583013,1.0864953715354204,294.30298311356455,0.4,1739,moderate_abatement,JUSTICE_GSA
0.00913397242873907,0.5673002740368247,0.5337304617278278,749.038598026149,0.4,1740,moderate_abatement,JUSTICE_GSA
0.011503142058849333,0.5673002740368247,0.5337304617278278,749.038598026149,0.4,1741,moderate_abatement,JUSTICE_GSA
0.00913397242873907,1.0858228895813227,0.5337304617278278,749.038598026149,0.4,1742,moderate_abatement,JUSTICE_GSA
0.00913397242873907,0.5673002740368247,1.324291639495641,749.038598026149,0.4,1743,moderate_abatement,JUSTICE_GSA
0.00913397242873907,0.5673002740368247,0.5337304617278278,171.08986006304622,0.4,1744,moderate_abatement,JUSTICE_GSA
0.00913397242873907,1.0858228895813227,1.324291639495641,171.08986006304622,0.4,1745,moderate_abatement,JUSTICE_GSA
0.011503142058849333,0.5673002740368247,1.324291639495641,171.08986006304622,0.4,1746,moderate_abatement,JUSTICE_GSA
0.011503142058849333,1.0858228895813227,0.5337304617278278,171.08986006304622,0.4,1747,moderate_abatement,JUSTICE_GSA
0.011503142058849333,1.0858228895813227,1.324291639495641,749.038598026149,0.4,1748,moderate_abatement,JUSTICE_GSA
0.011503142058849333,1.0858228895813227,1.324291639495641,171.08986006304622,0.4,1749,moderate_abatement,JUSTICE_GSA
0.02085914879012853,1.2983288830146194,1.6198601610958576,463.202309878543,0.4,1750,moderate_abatement,JUSTICE_GSA
0.027960048628039656,1.2983288830146194,1.6198601610958576,463.202309878543,0.4,1751,moderate_abatement,JUSTICE_GSA
0.02085914879012853,0.5397584671154618,1.6198601610958576,463.202309878543,0.4,1752,moderate_abatement,JUSTICE_GSA
0.02085914879012853,1.2983288830146194,0.7183291302062571,463.202309878543,0.4,1753,moderate_abatement,JUSTICE_GSA
0.02085914879012853,1.2983288830146194,1.6198601610958576,506.199199071154,0.4,1754,moderate_abatement,JUSTICE_GSA
0.02085914879012853,0.5397584671154618,0.7183291302062571,506.199199071154,0.4,1755,moderate_abatement,JUSTICE_GSA
0.027960048628039656,1.2983288830146194,0.7183291302062571,506.199199071154,0.4,1756,moderate_abatement,JUSTICE_GSA
0.027960048628039656,0.5397584671154618,1.6198601610958576,506.199199071154,0.4,1757,moderate_abatement,JUSTICE_GSA
0.027960048628039656,0.5397584671154618,0.7183291302062571,463.202309878543,0.4,1758,moderate_abatement,JUSTICE_GSA
0.027960048628039656,0.5397584671154618,0.7183291302062571,506.199199071154,0.4,1759,moderate_abatement,JUSTICE_GSA
0.019958133954554796,0.6098971161991358,1.1277380608953536,962.8047292083502,0.4,1760,moderate_abatement,JUSTICE_GSA
0.00341395871900022,0.6098971161991358,1.1277380608953536,962.8047292083502,0.4,1761,moderate_abatement,JUSTICE_GSA
0.019958133954554796,1.310386254452169,1.1277380608953536,962.8047292083502,0.4,1762,moderate_abatement,JUSTICE_GSA
0.019958133954554796,0.6098971161991358,1.196156873833388,962.8047292083502,0.4,1763,moderate_abatement,JUSTICE_GSA
0.019958133954554796,0.6098971161991358,1.1277380608953536,137.07505919598043,0.4,1764,moderate_abatement,JUSTICE_GSA
